id,title,description,createdAt,endedAt,serviceId,user_description,service_based_form,target_date,reissuedCopyOf,tradeClassificationType,state,stateText,sbf_form_text
18990032,"Steinbalkonboden abtragen, abdichten, Keramik  neu verlegen"," Balkonbelag erneuern, alten Belag abtragen und entsorgen Abdichten Keramikplatten verkleben Und dicht verfugen ",11/25/2020 18:54,12/9/2020 18:54,08130,,1,Innerhalb der n?§chsten 30 Tage,0,2.0,0,active,"Balkonbelag erneuern, alten Belag abtragen und entsorgen Abdichten Keramikplatten verkleben Und dicht verfugen"
18990207,Erweiterung eines Regals in Wuppertal, Ich ben??tige f?ºr mein Eckregal H??he 255 h x 300 b x 33 t x 150 b links und rechts je eine Erweiterung  nach link a 7 F?§cher   nach rechts 7 F?§cher  Fachh??he min. 33  Material    MDF beschichtet Wei?ü matt    kein Raumteiler  R?ºckwand nicht erforderlich  H?§ngeregal nein  H??henverstellbar nicht erforderlich  Sockel gern  Auftragsnummer:     7839050 Kategorie: Ausf?ºhrungsort:     42285 Wuppertal Ausf?ºhrungsdatum:     Zeitnah ,11/25/2020 19:08,12/9/2020 19:08,07010,,1,Innerhalb der n?§chsten 30 Tage,0,1.0,0,active,Ich ben??tige f?ºr mein Eckregal H??he 255 h x 300 b x 33 t x 150 b links und rechts je eine Erweiterung  nach link a 7 F?§cher   nach rechts 7 F?§cher  Fachh??he min. 33  Material    MDF beschichtet Wei?ü matt    kein Raumteiler  R?ºckwand nicht erforderlich  H?§ngeregal nein  H??henverstellbar nicht erforderlich  Sockel gern  Auftragsnummer:     7839050 Kategorie: Ausf?ºhrungsort:     42285 Wuppertal Ausf?ºhrungsdatum:     Zeitnah
18990367,Anfertigen eines teilbaren runden Tisches aus Holz," Suche einen Tischler f?ºr die Fertigung eines teilbaren Runden Tisches Durchmesser 1 m, der sich in zwei Halbkreis beistelltische teilen l?§sst. Dabei sollte sich die Konstruktion an einem vorhandenen Esstisch von Ikea orientieren. Dieser ist der L?§nge nach halbierbar, d.h. die eine Tischplattenh?§lfte l?§sst sich ?ºber die andere klappen und die als O-Rahmen gestalteten F?º?üe lassen sich unter beide Tischplatten schwenken. Fotos stehen auf Abruf bereit. Oberfl?§che schwarzer Lack. Scharniere f?ºr die Tischplatten sind sogar bereits vorhanden. K??nnte aus meiner Sicht ein Gesellenst?ºck werden? ",11/25/2020 19:19,12/9/2020 19:19,07010,,1,In 3 bis 6 Monaten,0,1.0,0,active,"Suche einen Tischler f?ºr die Fertigung eines teilbaren Runden Tisches Durchmesser 1 m, der sich in zwei Halbkreis beistelltische teilen l?§sst. Dabei sollte sich die Konstruktion an einem vorhandenen Esstisch von Ikea orientieren. Dieser ist der L?§nge nach halbierbar, d.h. die eine Tischplattenh?§lfte l?§sst sich ?ºber die andere klappen und die als O-Rahmen gestalteten F?º?üe lassen sich unter beide Tischplatten schwenken. Fotos stehen auf Abruf bereit. Oberfl?§che schwarzer Lack. Scharniere f?ºr die Tischplatten sind sogar bereits vorhanden. K??nnte aus meiner Sicht ein Gesellenst?ºck werden?"
18990682,Monteur f?ºr Mittelholmtreppe (Holz) gesucht," Hallo,  ich brauche f?ºr Dezember zwischen dem 02. und 16. einen, der die Innentreppen (Mittelholmtreppe aus Holz) aufbauen kann.   Genaues Datum kommt noch, sobald die Treppen geliefert werden.  Vielen Dank ",11/25/2020 19:45,12/9/2020 19:45,10010,,1,Zeitnah,0,2.0,0,active,"Hallo,  ich brauche f?ºr Dezember zwischen dem 02. und 16. einen, der die Innentreppen (Mittelholmtreppe aus Holz) aufbauen kann.   Genaues Datum kommt noch, sobald die Treppen geliefert werden.  Vielen Dank"
18990897,Balkon sanieren und abdichten, Balkon sanieren....Balkon abdichten und danach belag entweder fliesen oder 2k fl?ºssidkunstoff Boden drauf ,11/25/2020 19:59,12/9/2020 19:59,08130,,1,In 3 bis 6 Monaten,0,2.0,0,active,Balkon sanieren....Balkon abdichten und danach belag entweder fliesen oder 2k fl?ºssidkunstoff Boden drauf
18991027,Schuhschrank und Sitzbank, Wir ben??tigen folgende M??bel in unserer Garderobe: - Schuhschrank - Sitzbank mit Fach Ungef?§hre Gr???üe: siehe Skizze,11/25/2020 20:12,12/9/2020 20:12,07010,,1,Zeitnah,0,1.0,0,active,Wir ben??tigen folgende M??bel in unserer Garderobe: - Schuhschrank - Sitzbank mit Fach Ungef?§hre Gr???üe: siehe Skizze
18991177,Esstisch Anfertigung aus Eiche in Messel," Hallo, wir suchen einen Schreiner / Tischler der uns einen Esstisch anfertigen kann. Die Gr???üe der Tischplatte 140 x 100 x 4cm 75cm Hoch, mit 2x Verl?§ngerung je 90cm. Holz: Eiche lackiert oder ge??lt. Unterkonstruktion Holz oder Metall als S?§ule oder Kreuzbeine.",11/25/2020 20:24,12/9/2020 20:24,07010,,1,In mehr als 6 Monaten,0,1.0,0,active,"Hallo, wir suchen einen Schreiner / Tischler der uns einen Esstisch anfertigen kann. Die Gr???üe der Tischplatte 140 x 100 x 4cm 75cm Hoch, mit 2x Verl?§ngerung je 90cm. Holz: Eiche lackiert oder ge??lt. Unterkonstruktion Holz oder Metall als S?§ule oder Kreuzbeine."
18991242,Treppenaustausch im Hamburger Umland ," Hallo liebe Handwerker,   Urspr?ºnglich wollten wir ""nur"" den Dachboden ausbauen. Nun haben wir bei der Planung allerdings festgestellt, dass die Treppen in unserem kleinen H?§uschen verkehrt herum eingebaut wurden. Ein Dachbodenausbau ist also nur m??glich, wenn sowohl die Treppe ins 1. Stockwerk, als auch die Treppe in den Keller gewechselt werden.   Folgende Umbauarbeiten m?ºssten also erledigt werden:   Betontreppe zum Keller und Holztreppe in den 1. Stockwerk entfernen  Neue Treppen bestellen, liefern, einbauen. (3x da ja auch eine Treppe zum Dachboden gew?ºnscht ist)  Ggf. Neue T?ºren einbauen, W?§nde leicht ver?§ndern. Da sind wir f?ºr Vorschl?§ge von ihnen offen.    Wir wohnen in einem Endreihenhaus. Wir freuen uns ?ºber Angebote!  Liebe Gr?º?üe ",11/25/2020 20:28,12/9/2020 20:28,10010,,1,In mehr als 6 Monaten,0,2.0,0,active,"Hallo liebe Handwerker,   Urspr?ºnglich wollten wir ""nur"" den Dachboden ausbauen. Nun haben wir bei der Planung allerdings festgestellt, dass die Treppen in unserem kleinen H?§uschen verkehrt herum eingebaut wurden. Ein Dachbodenausbau ist also nur m??glich, wenn sowohl die Treppe ins 1. Stockwerk, als auch die Treppe in den Keller gewechselt werden.   Folgende Umbauarbeiten m?ºssten also erledigt werden:   Betontreppe zum Keller und Holztreppe in den 1. Stockwerk entfernen  Neue Treppen bestellen, liefern, einbauen. (3x da ja auch eine Treppe zum Dachboden gew?ºnscht ist)  Ggf. Neue T?ºren einbauen, W?§nde leicht ver?§ndern. Da sind wir f?ºr Vorschl?§ge von ihnen offen.    Wir wohnen in einem Endreihenhaus. Wir freuen uns ?ºber Angebote!  Liebe Gr?º?üe"
18991472,antike M??belst?ºcke neu lackieren," Wir haben aus einem Hausstand, der aufgel??st wird, einen alten Schreibtisch und einen alten Schrank erworben.  Beide sind in dunklem Lack lackiert. Damit diese in unsere Wohnung passen, h?§tten wir diese gerne in wei?ü lackiert. Wir haben bei uns leider keinen Platz, wo man diese bearbeiten k??nnte. Wir suchen daher jemanden, der sie f?ºr uns bei sich lackieren kann. Wir w?ºrden die M??belst?ºcke zerlegt anliefern. Sobald diese fertig lackiert sind, w?ºrden wir die fertig lackierten Einzelteile wieder abholen.",11/25/2020 20:44,12/9/2020 20:44,07060,,1,Zeitnah,0,1.0,0,active,"Wir haben aus einem Hausstand, der aufgel??st wird, einen alten Schreibtisch und einen alten Schrank erworben.  Beide sind in dunklem Lack lackiert. Damit diese in unsere Wohnung passen, h?§tten wir diese gerne in wei?ü lackiert. Wir haben bei uns leider keinen Platz, wo man diese bearbeiten k??nnte. Wir suchen daher jemanden, der sie f?ºr uns bei sich lackieren kann. Wir w?ºrden die M??belst?ºcke zerlegt anliefern. Sobald diese fertig lackiert sind, w?ºrden wir die fertig lackierten Einzelteile wieder abholen."
18992312,Anfertigung eines Holz-Einbauschranks f?ºr das Treppenhaus in Berg-am-Laim in M?ºnchen," Bau eines H?§ngeschranks im Treppenhaus als zus?§tzlicher Stauraum aus Holz. Tiefe ca. 80 cm H??he ca. 100 cm, L?§nge ca. 200 cm. Zugang ?ºber Schiebet?ºren. Inklusive Installation im Treppenhaus   ",11/25/2020 21:41,12/9/2020 21:41,07010,,1,Zeitnah,0,1.0,0,active,"Bau eines H?§ngeschranks im Treppenhaus als zus?§tzlicher Stauraum aus Holz. Tiefe ca. 80 cm H??he ca. 100 cm, L?§nge ca. 200 cm. Zugang ?ºber Schiebet?ºren. Inklusive Installation im Treppenhaus"
18993042,Anfertigung mehrer Einbauschr?§nke in Berlin, Mehrere Einbauschr?§nke f?ºr eine Eigentumswohnung (ca. 3 und ein begehbarer Kleiderschrank).,11/25/2020 22:51,12/9/2020 22:51,07010,,1,In 3 bis 6 Monaten,0,1.0,0,active,Mehrere Einbauschr?§nke f?ºr eine Eigentumswohnung (ca. 3 und ein begehbarer Kleiderschrank).
18993597,Balkonbau oder Balkonaufbau," Hallo, gesucht wird ein Balkonbauer, der einen ca 2x3 Meter Balkon im ersten Stock aufbaut. Entweder suche ich ein Komplettangebot, oder nur den Aufbau f?ºr einen Bausatz.",11/26/2020 2:36,12/10/2020 2:36,08130,,1,In den n?§chsten 3 Monaten,0,2.0,0,active,"Hallo, gesucht wird ein Balkonbauer, der einen ca 2x3 Meter Balkon im ersten Stock aufbaut. Entweder suche ich ein Komplettangebot, oder nur den Aufbau f?ºr einen Bausatz."
18993612,Schornstein Sanierung mit Edelstahlrohr, Schornstein Sanierung mit Edelstahlrohr 150mm komplett einbau( das Rohr ist schon vorhanden),11/26/2020 3:18,12/10/2020 3:18,01060,,1,Zeitnah,0,1.0,0,active,Schornstein Sanierung mit Edelstahlrohr 150mm komplett einbau( das Rohr ist schon vorhanden)
18994012,100-200 m Gehweg Schneer?§umen und streuen ," Wir suchen f?ºr Dresden-Altstadt ,  B?ºhlerstra?üe 730 eine Winterdienst der f?ºr die Winterperiode die Reinigung und Beseitigung des anfallen Schnee und Eis im Bereich Gehweg /Stra?üe ?ºbernimmt . Die Verkehrssicherung sollte gew?§hrleistet werden.   ",11/26/2020 7:56,12/10/2020 7:56,09010,,1,Zeitnah,0,4.0,0,active,"Wir suchen f?ºr Dresden-Altstadt ,  B?ºhlerstra?üe 730 eine Winterdienst der f?ºr die Winterperiode die Reinigung und Beseitigung des anfallen Schnee und Eis im Bereich Gehweg /Stra?üe ?ºbernimmt . Die Verkehrssicherung sollte gew?§hrleistet werden."
18994057,Tischler gesucht f?ºr eigenes Logo aus Holz," Gesucht wird ein Tischler, oder jemanden der mir mein eigenes Logo aus einer Holzplatte auss?§gen kann. Das Logo sollte eventuell aus einer Sperrholzplatte oder einer ?§hnlichen Platte ges?§gt werden.",11/26/2020 8:07,12/10/2020 8:07,07010,,1,Zeitnah,0,4.0,0,active,"Gesucht wird ein Tischler, oder jemanden der mir mein eigenes Logo aus einer Holzplatte auss?§gen kann. Das Logo sollte eventuell aus einer Sperrholzplatte oder einer ?§hnlichen Platte ges?§gt werden."
18995022,K?ºchenbuffet und K?ºchenbank restaurieren, Buffet und k?ºchenbank in Vintigelook abschleifen und streichen. K?ºchenbank braucht einen neuen Bezug. ,11/26/2020 9:50,12/10/2020 9:50,07060,,1,Innerhalb der n?§chsten 30 Tage,0,1.0,0,active,Buffet und k?ºchenbank in Vintigelook abschleifen und streichen. K?ºchenbank braucht einen neuen Bezug.
18995277,Anfertigung eines Einbauschrankes Flur in D?ºsseldorf," Ich ben??tige einen Einbauschrank im Flur, der in eine Nische eingef?ºgt wird und mit Decke und den Seiten abschlie?üt. Der Schrank sollte in der R?ºckwand 3 Aussparungen f?ºr die Revisions??ffnungen zu zwei Strom- und einem Heizungskasten haben.  An den R?§ndern soll der Schrank sichtfrei verkleidet werden, so dass er sich in der Nische einpasst. Ma?üe (ca. Angaben): Breite 135cm H??he 275cm Tiefe 45cm Das Innenleben sollte aus mehreren F?§chern bestehen, wo ich Staubsauger und Putzmaterial unterbekomme, sowie sonstige F?§cher. T?ºren zwei, oder nach Empfehlung Farbe wei?ü",11/26/2020 10:11,12/10/2020 10:11,07010,,1,Zeitnah,0,1.0,0,active,"Ich ben??tige einen Einbauschrank im Flur, der in eine Nische eingef?ºgt wird und mit Decke und den Seiten abschlie?üt. Der Schrank sollte in der R?ºckwand 3 Aussparungen f?ºr die Revisions??ffnungen zu zwei Strom- und einem Heizungskasten haben.  An den R?§ndern soll der Schrank sichtfrei verkleidet werden, so dass er sich in der Nische einpasst. Ma?üe (ca. Angaben): Breite 135cm H??he 275cm Tiefe 45cm Das Innenleben sollte aus mehreren F?§chern bestehen, wo ich Staubsauger und Putzmaterial unterbekomme, sowie sonstige F?§cher. T?ºren zwei, oder nach Empfehlung Farbe wei?ü"
18995657,Anfertigung einer Heizungsverkleidung aus Holz in Berlin," Heizungsverkleidung aus Holz, wei?ü lackiert. Skizze, siehe Fotos  Ungef?§hre Ma?üe in cm: 270 lang 26 tief 73 hoch  Ma?üe vorab genau aufzunehmen durch Anbieter. W?§nde und Boden sind nicht rechtwinklig/gerade  Deckel: aufgedoppelte, abgerundete Ecken, hochklappbar (um an Steckdosen/Heizung zu gelangen) Front: Aussparung f?ºr Kabel, Fu?üleisten und Heizungsrohre Lackierung widerstandsf?§hig, wei?ü matt Materialwunsch: Holz  Heizung ist seit Jahren NIE im Einsatz, dh. keine L??cher f?ºr Heizungsluft n??tig.",11/26/2020 10:34,12/10/2020 10:34,07010,,1,In den n?§chsten 3 Monaten,0,1.0,0,active,"Heizungsverkleidung aus Holz, wei?ü lackiert. Skizze, siehe Fotos  Ungef?§hre Ma?üe in cm: 270 lang 26 tief 73 hoch  Ma?üe vorab genau aufzunehmen durch Anbieter. W?§nde und Boden sind nicht rechtwinklig/gerade  Deckel: aufgedoppelte, abgerundete Ecken, hochklappbar (um an Steckdosen/Heizung zu gelangen) Front: Aussparung f?ºr Kabel, Fu?üleisten und Heizungsrohre Lackierung widerstandsf?§hig, wei?ü matt Materialwunsch: Holz  Heizung ist seit Jahren NIE im Einsatz, dh. keine L??cher f?ºr Heizungsluft n??tig."
18995712,Schafe aus Holz herstellen in unterschiedlichen Gr???üen," Ich suche jemanden, der mir aus Holz Schafe in unterscheidlichen Gr???üen herstellen kann, die ich dann selbst mit Stoff und Fell beziehe.  Einmal, so gro?ü, dass sich auch ein Kleinkind darauf setzen kann, als eine Art Hocker und zum anderen als Dekoration f?ºr die Fensterbank.  Gerne w?ºrde ich dann so ein Schaf ??fters in Auftrag geben wollen, da ich es im Laden vekaufen m??chte.  ",11/26/2020 10:39,12/10/2020 10:39,07010,,1,Innerhalb der n?§chsten 30 Tage,0,1.0,0,active,"Ich suche jemanden, der mir aus Holz Schafe in unterscheidlichen Gr???üen herstellen kann, die ich dann selbst mit Stoff und Fell beziehe.  Einmal, so gro?ü, dass sich auch ein Kleinkind darauf setzen kann, als eine Art Hocker und zum anderen als Dekoration f?ºr die Fensterbank.  Gerne w?ºrde ich dann so ein Schaf ??fters in Auftrag geben wollen, da ich es im Laden vekaufen m??chte."
18996052,9qm Wandfl?§che mit Verblendsteinen verkleben," Suche erfahrenen Handwerker/Fliesenleger, der an eine Wand (3,3m x 2,7m) vollfl?§chig Verblendsteine in Natursteinoptik anbringt. Steine haben das Ma?ü 10 x 40. Bitte Festpreis inkl. Kleber anbieten!",11/26/2020 11:02,12/10/2020 11:02,12070,,1,Zeitnah,0,2.0,0,active,"Suche erfahrenen Handwerker/Fliesenleger, der an eine Wand (3,3m x 2,7m) vollfl?§chig Verblendsteine in Natursteinoptik anbringt. Steine haben das Ma?ü 10 x 40. Bitte Festpreis inkl. Kleber anbieten!"
18996162,Schornstein verl?§ngern und neu anschlie?üen in Jork," 1. Schornsteinverl?§ngerung Abdeckblech EW/DW rund, Klemmb?§nder, 3m Rohr, M?ºndungsst?ºck u. Windabweiser. Inkl. Statikset.  2. Lieferung u. Montage der Schornsteinverl?§ngerung 3. Rauchrohranschlu?ü ?§ndern auf ca. 1,7m H??he.  4. Schamotte Anschlu?üstutzen lang inkl. S?§urekitt ink. Montage 5. Schamotte Rep.Satz zum schlie?üen des alten Anschlusses inkl Montage 6. neuen Ofen anschlie?üen 7. Rauchrrohr f?ºr Anschluss des Ofens ",11/26/2020 11:10,12/10/2020 11:10,01060,,1,Zeitnah,0,1.0,0,active,"1. Schornsteinverl?§ngerung Abdeckblech EW/DW rund, Klemmb?§nder, 3m Rohr, M?ºndungsst?ºck u. Windabweiser. Inkl. Statikset.  2. Lieferung u. Montage der Schornsteinverl?§ngerung 3. Rauchrohranschlu?ü ?§ndern auf ca. 1,7m H??he.  4. Schamotte Anschlu?üstutzen lang inkl. S?§urekitt ink. Montage 5. Schamotte Rep.Satz zum schlie?üen des alten Anschlusses inkl Montage 6. neuen Ofen anschlie?üen 7. Rauchrrohr f?ºr Anschluss des Ofens"
18996652,Neuer Balkon und Terasse, Hallo.  Wir suchen f?ºr unseren Neubau einen Handwerker der uns einen neuen Balkon und Terasse baut.   Weitere Infos erfolgen ?ºber direkten Kontakt. ,11/26/2020 11:35,12/10/2020 11:35,08130,,1,Innerhalb der n?§chsten 30 Tage,0,2.0,0,active,Hallo.  Wir suchen f?ºr unseren Neubau einen Handwerker der uns einen neuen Balkon und Terasse baut.   Weitere Infos erfolgen ?ºber direkten Kontakt.
18996782,Einbauschrank in Bendestorf," Einbauschrank Wohn-Schlafzimmer unter 2 Dachschr?§gen Fronten in weiss, 1 T?ºr verspiegelt 6 - 8 Schubladen. 1 Fach mit M??glichkeiten f?ºr Anzuge, Hemden ect",11/26/2020 11:42,12/10/2020 11:42,07010,,1,Zeitnah,0,1.0,0,active,"Einbauschrank Wohn-Schlafzimmer unter 2 Dachschr?§gen Fronten in weiss, 1 T?ºr verspiegelt 6 - 8 Schubladen. 1 Fach mit M??glichkeiten f?ºr Anzuge, Hemden ect"
18996802,Offene Treppe aus Holz austauschen in Duisburg ," Austausch von bauseits vorhandenen 14 Fertigstufen auf einer Zweiholmtreppe Verlauf 2/4 gewendelt,  Austritt zur Decke  Brauchen Treppen und Montage vom Fachmann   ",11/26/2020 11:45,12/10/2020 11:45,10010,,1,In den n?§chsten 3 Monaten,0,2.0,0,active,"Austausch von bauseits vorhandenen 14 Fertigstufen auf einer Zweiholmtreppe Verlauf 2/4 gewendelt,  Austritt zur Decke  Brauchen Treppen und Montage vom Fachmann"
18996857,"Bau eines Balkons ca 3,6mx1,5m und daran einen Carport von 3,6mx5m", An einem bestehenden Beton Balkon eine Vergr???üerung mit eine Holzkonstruktion  errichten und daran noch einen  Carport aus Holz intrigieren.,11/26/2020 11:49,12/10/2020 11:49,08130,,1,Zeitnah,0,2.0,0,active,An einem bestehenden Beton Balkon eine Vergr???üerung mit eine Holzkonstruktion  errichten und daran noch einen  Carport aus Holz intrigieren.
18996882,30m2 Wandfliesen vert?§feln in Hamburg Stellingen, Wir ben??tigen eine Schlaue L??sung f?ºr gebrochene Fliesen in unserem B?§ckerei Betrieb.  ,11/26/2020 11:51,12/10/2020 11:51,12070,,1,Zeitnah,0,2.0,0,active,Wir ben??tigen eine Schlaue L??sung f?ºr gebrochene Fliesen in unserem B?§ckerei Betrieb.
18997097,Anfertigung eines Schreibtisches mit Schubladen," Ich w?ºrde gern einen Schreibtisch anfertigen lassen, der wie auf den Bildern abgebildet aussieht. Dabei w?§re die folgenden Details wichtig:  - dunkles Holz, Wenge (wie auf den Fotos abgebildet) - Breite ca. 110 cm, Tiefe ca. 70 cm - anders als auf den Beispielfotos sollte der Tisch h??henverstellbar sein (m??glichst mit elektrisch betriebenen Standf?º?üen) - wenn h??henverstellbare Variante nicht m??glich ist, sollte die H??he 80 cm (Unterkante) betragen",11/26/2020 12:03,12/10/2020 12:03,07010,,1,Zeitnah,0,1.0,0,active,"Ich w?ºrde gern einen Schreibtisch anfertigen lassen, der wie auf den Bildern abgebildet aussieht. Dabei w?§re die folgenden Details wichtig:  - dunkles Holz, Wenge (wie auf den Fotos abgebildet) - Breite ca. 110 cm, Tiefe ca. 70 cm - anders als auf den Beispielfotos sollte der Tisch h??henverstellbar sein (m??glichst mit elektrisch betriebenen Standf?º?üen) - wenn h??henverstellbare Variante nicht m??glich ist, sollte die H??he 80 cm (Unterkante) betragen"
18997417,Anfertigen und Aufbau eines Vorratsschrankes," Einbauschrank, Vorratsschrank in bestehende Nische planen, herstellen und einbauen.  Ma?üe ca. HxBxT 220cmx150cmx45cm  Der Schrank sollte T?ºren und Schubladen haben.",11/26/2020 12:26,12/10/2020 12:26,07010,,1,Zeitnah,0,1.0,0,active,"Einbauschrank, Vorratsschrank in bestehende Nische planen, herstellen und einbauen.  Ma?üe ca. HxBxT 220cmx150cmx45cm  Der Schrank sollte T?ºren und Schubladen haben."
18997557,Neubau einer 1/2 gewendelten Treppe (innen) aus Holz in Dallgow-D??beritz, Ich m??chte meinen Dachboden ausbauen und ben??tige einen Neubau einer 1/2 gewendelte Treppe.  ,11/26/2020 12:40,12/10/2020 12:40,10010,,1,Zeitnah,0,2.0,0,active,Ich m??chte meinen Dachboden ausbauen und ben??tige einen Neubau einer 1/2 gewendelte Treppe.
18998327,30 m Gewegr?§umung und 20m Hoffl?§che," Winterdienst gesucht 30 m B?ºrgersteig 1,5 m breit , sowie Hof und Einfahrt ca. 20 m 2 m breit. Leicht zug?§nglich, mit R?§ummaschine zu befahren. ",11/26/2020 13:30,12/10/2020 13:30,09010,,1,Zeitnah,0,4.0,0,active,"Winterdienst gesucht 30 m B?ºrgersteig 1,5 m breit , sowie Hof und Einfahrt ca. 20 m 2 m breit. Leicht zug?§nglich, mit R?§ummaschine zu befahren."
18998907,Aufarbeitung Stuhl aus Holz," Holzstuhl, der aufgearbeitet werden soll. (abschleifen und versiegeln des Materials)",11/26/2020 14:20,12/10/2020 14:20,07060,,1,In den n?§chsten 3 Monaten,0,1.0,0,active,"Holzstuhl, der aufgearbeitet werden soll. (abschleifen und versiegeln des Materials)"
18999082,neuer Anbau von Balkon, Es soll ein Balkon angebaut werden (4 St?ºtzen) Gr???üe des Balkons 2 x2 m.Der Balkon soll in einer H??he zwischen 6 und 7m angebaut werden.Zus?§tzlich bei bestehendem Fenster eine Balkont?ºr eingebaut werden Bitte um Kosten f?ºr Balkon incl.Anbau und T?ºr imAngebot,11/26/2020 14:36,12/10/2020 14:36,08130,,1,In 3 bis 6 Monaten,0,2.0,0,active,Es soll ein Balkon angebaut werden (4 St?ºtzen) Gr???üe des Balkons 2 x2 m.Der Balkon soll in einer H??he zwischen 6 und 7m angebaut werden.Zus?§tzlich bei bestehendem Fenster eine Balkont?ºr eingebaut werden Bitte um Kosten f?ºr Balkon incl.Anbau und T?ºr imAngebot
18999327,Schornsteinkopf abdichten und verkleiden , Verschiefern Schornstein von einem Reihenhaus Mittelreihenhaus eventuell mit Schiefer verkleiden ,11/26/2020 14:53,12/10/2020 14:53,01060,,1,In den n?§chsten 3 Monaten,0,1.0,0,active,Verschiefern Schornstein von einem Reihenhaus Mittelreihenhaus eventuell mit Schiefer verkleiden
18999822,Anfertigung eines Schrank-Korpus , Ich w?ºrde gerne einen Schrank-Korpus mit den Ma?üen 236cm x 100cm x 47cm anfertigen lassen. Kein Volholz.   Innen w?ºrden L??cher f?ºr eine Kleiderstange und f?ºr diverse Bretter ben??tigt werden.   Au?üerdem m?ºssten vorhandene Ikea-Pax-T?ºren montiert werden k??nnen.   Vielen Dank vorab f?ºr Ihre Angebote! ,11/26/2020 15:31,12/10/2020 15:31,07010,,1,Innerhalb der n?§chsten 30 Tage,0,1.0,0,active,Ich w?ºrde gerne einen Schrank-Korpus mit den Ma?üen 236cm x 100cm x 47cm anfertigen lassen. Kein Volholz.   Innen w?ºrden L??cher f?ºr eine Kleiderstange und f?ºr diverse Bretter ben??tigt werden.   Au?üerdem m?ºssten vorhandene Ikea-Pax-T?ºren montiert werden k??nnen.   Vielen Dank vorab f?ºr Ihre Angebote!
19000672,"Tischplatte schleifen, lackieren inkl. Abholung in Stuttgart", Abschleifen und Mattlackieren eines Esstisches (Oberfl?§che der Tischplatte aus massiver Kernbuche: 2 qm + Kanten) inkl. Transport (hin und zur?ºck).  ,11/26/2020 16:42,12/10/2020 16:42,07060,,1,Innerhalb der n?§chsten 30 Tage,0,1.0,0,active,Abschleifen und Mattlackieren eines Esstisches (Oberfl?§che der Tischplatte aus massiver Kernbuche: 2 qm + Kanten) inkl. Transport (hin und zur?ºck).
19001317,Anfertigung eines Lattenrosts aus Holz mit gedrechselten F?º?üen ," Es wird ein Bettgestell und ein Lattenrost beides aus Holz und in einem St?ºck ben??tigt, das in ein altes Bauernbett gestellt werden soll und einer Tragkraft von 190kg standh?§lt. Es soll auf 6 gedrechselten F?ºssen stehen, die 26cm hoch sind. Die Ma?üe f?ºr das Gestell betragen 85 cm x 183 cm. Alle 4 Ecken des Gestells ben??tigen eine Aussparung von je 5cm l?§ngs und je 1cm in der Tiefe. Das Holz des Gestells und der F?ºsse soll nicht lackiert sein. Das alte Bauernbett wurde aus Fichte gefertig und ist gut ge??lt. Daher w?§re es w?ºnschenswert, die gedrechselten Bettf?ºsse des neuen Bettgestells ebenfalls im Vorfeld mit hellem M??bel??l zu behandeln. Ben??tige f?ºr dieses Gestell bitte auch eine Lieferung in einen Altbau im 5. Stock ohne Aufzug sowie die Mitnahme des alten Lattenrostes.",11/26/2020 17:39,12/10/2020 17:42,07010,,1,Zeitnah,0,1.0,0,active,"Es wird ein Bettgestell und ein Lattenrost beides aus Holz und in einem St?ºck ben??tigt, das in ein altes Bauernbett gestellt werden soll und einer Tragkraft von 190kg standh?§lt. Es soll auf 6 gedrechselten F?ºssen stehen, die 26cm hoch sind. Die Ma?üe f?ºr das Gestell betragen 85 cm x 183 cm. Alle 4 Ecken des Gestells ben??tigen eine Aussparung von je 5cm l?§ngs und je 1cm in der Tiefe. Das Holz des Gestells und der F?ºsse soll nicht lackiert sein. Das alte Bauernbett wurde aus Fichte gefertig und ist gut ge??lt. Daher w?§re es w?ºnschenswert, die gedrechselten Bettf?ºsse des neuen Bettgestells ebenfalls im Vorfeld mit hellem M??bel??l zu behandeln. Ben??tige f?ºr dieses Gestell bitte auch eine Lieferung in einen Altbau im 5. Stock ohne Aufzug sowie die Mitnahme des alten Lattenrostes."
19001562,Anfertigung eines Regals aus MDF, Guten Tag Ich suche jemanden der sorgf?§ltig ein Regal in MDF erstellen kann. Die Ma?üe hierf?ºr lauten B1000 x H200 x T300 mm. Die hintere Fl?§che (1000x20) sollte offen sein und eine unsichtbare Befestigungskonstruktion f?ºr die Wandmontage beinhalten. Bei Fragen stehe ich gerne zur Verf?ºgung. Vielen Dank!,11/26/2020 17:59,12/10/2020 17:59,07010,,1,Zeitnah,0,1.0,0,active,Guten Tag Ich suche jemanden der sorgf?§ltig ein Regal in MDF erstellen kann. Die Ma?üe hierf?ºr lauten B1000 x H200 x T300 mm. Die hintere Fl?§che (1000x20) sollte offen sein und eine unsichtbare Befestigungskonstruktion f?ºr die Wandmontage beinhalten. Bei Fragen stehe ich gerne zur Verf?ºgung. Vielen Dank!
19001722,Lieferung und Montage eines Edelstahlschornstein, Wir ben??tigen einen Doppelwandigen Edelstahl au?üen Schornstein. Etwa 6-7m DN150 an einer W?§rmed?§mmung. F?ºr einen Kaminofen. Innen Rohr v4a.,11/26/2020 18:17,12/10/2020 18:17,01060,,1,Zeitnah,0,1.0,0,active,Wir ben??tigen einen Doppelwandigen Edelstahl au?üen Schornstein. Etwa 6-7m DN150 an einer W?§rmed?§mmung. F?ºr einen Kaminofen. Innen Rohr v4a.
